Id,Date,Open,High,Low,Close,Volume,Turnover,Indices
292,03-12-2012,2717.1,2748.8,2714.45,2728.4,20638713,5126600000,NIFTY METAL
293,04-12-2012,2730.55,2742.45,2712.45,2726.4,14037411,4111000000,NIFTY METAL
294,05-12-2012,2743.75,2772.1,2738.5,2763.15,27637752,6438000000,NIFTY METAL
295,06-12-2012,2775.15,2785.55,2735.95,2778.05,21546065,5630900000,NIFTY METAL
296,07-12-2012,2793.9,2802.15,2755.95,2765.1,21218330,5418000000,NIFTY METAL
297,10-12-2012,2767.5,2776.3,2756.25,2771,16454094,4004600000,NIFTY METAL
298,11-12-2012,2778.35,2794.25,2732.55,2752,25768853,6099800000,NIFTY METAL
299,12-12-2012,2759.9,2768.35,2729.9,2734.95,18021783,5044300000,NIFTY METAL
300,13-12-2012,2737.8,2745.8,2698.75,2704.35,16252397,4301100000,NIFTY METAL
301,14-12-2012,2704.5,2761.3,2703.8,2755.55,20072555,4945500000,NIFTY METAL
302,17-12-2012,2754.05,2800.05,2753.8,2795.9,27105932,6317700000,NIFTY METAL
303,18-12-2012,2802.7,2860.55,2773.95,2856.7,44482705,12088500000,NIFTY METAL
304,19-12-2012,2866.6,2908.5,2866.6,2904.1,36357857,10059000000,NIFTY METAL
305,20-12-2012,2900,2950.65,2872.9,2941.05,40398853,10445900000,NIFTY METAL
306,21-12-2012,2924.8,2944.4,2885.15,2894.85,34931284,8827000000,NIFTY METAL
307,24-12-2012,2896.15,2913.5,2874.05,2881.45,21548739,5373300000,NIFTY METAL
308,26-12-2012,2885.6,2916.85,2885.6,2896.6,21864740,5270000000,NIFTY METAL
309,27-12-2012,2907.55,2914.55,2874.45,2880.35,33375485,7487800000,NIFTY METAL
310,28-12-2012,2890.1,2908.1,2870.35,2889.35,21072303,4859500000,NIFTY METAL
311,31-12-2012,2890.7,2908.45,2886.35,2900.25,20418312,4177900000,NIFTY METAL
312,01-01-2013,2916.15,2967.15,2916.15,2959.35,21499848,5609300000,NIFTY METAL
313,02-01-2013,2979.95,3002.1,2970.15,2973.9,28859899,6524400000,NIFTY METAL
314,03-01-2013,2983.7,2999.65,2969.3,2983.75,19289748,5208300000,NIFTY METAL
315,04-01-2013,2975.45,2975.9,2938.1,2955.8,19435986,5421600000,NIFTY METAL
316,07-01-2013,2965,3013.9,2936.8,2986.05,34276632,9138100000,NIFTY METAL
317,08-01-2013,2983.4,2983.4,2931.4,2955.4,20243360,5302300000,NIFTY METAL
318,09-01-2013,2962.6,2971.25,2914.55,2919.55,30346236,8778500000,NIFTY METAL
319,10-01-2013,2935.25,2952.6,2898.15,2907.05,27936083,6799000000,NIFTY METAL
320,11-01-2013,2907.5,2928.65,2852.2,2859.85,19322937,5180500000,NIFTY METAL
321,14-01-2013,2861.15,2907.9,2835.35,2901,19225375,5227000000,NIFTY METAL
322,15-01-2013,2898.15,2913.55,2881.15,2894.5,17390098,4621100000,NIFTY METAL
323,16-01-2013,2883.8,2892.3,2820.75,2827.6,18326216,4925900000,NIFTY METAL
324,17-01-2013,2814.95,2850.1,2797.75,2837.7,26445953,6114400000,NIFTY METAL
325,18-01-2013,2843.7,2868.25,2815.8,2825.1,19103748,4579800000,NIFTY METAL
326,21-01-2013,2820.85,2847.5,2812.7,2818.3,13499171,3634100000,NIFTY METAL
327,22-01-2013,2815.15,2843.9,2783.55,2793.75,17515016,4203700000,NIFTY METAL
328,23-01-2013,2804.65,2813.45,2759.45,2780.8,19813614,4453300000,NIFTY METAL
329,24-01-2013,2777.3,2786.1,2724.95,2730.85,21004614,4943900000,NIFTY METAL
330,25-01-2013,2726.95,2772.95,2703.5,2766.9,20051161,5127800000,NIFTY METAL
331,28-01-2013,2771.55,2786.45,2752.05,2773.1,18257468,5130600000,NIFTY METAL
332,29-01-2013,2766.15,2803.3,2749,2759.05,20302375,5467300000,NIFTY METAL
333,30-01-2013,2762.75,2791.45,2762.4,2766,21007123,5304400000,NIFTY METAL
334,31-01-2013,2757.65,2777.95,2746.65,2773.25,35612436,7523800000,NIFTY METAL
335,01-02-2013,2776.05,2798.1,2746.9,2754.35,20463785,4811600000,NIFTY METAL
336,04-02-2013,2762.75,2772.7,2726.5,2730.9,16268118,4288600000,NIFTY METAL
337,05-02-2013,2712.8,2725.5,2699.25,2713.1,16135364,3996400000,NIFTY METAL
338,06-02-2013,2727.65,2753.15,2714.7,2718.3,22748265,4728600000,NIFTY METAL
339,07-02-2013,2713.55,2723.45,2679.75,2691.2,15054661,3467600000,NIFTY METAL
340,08-02-2013,2692.7,2700.65,2643.8,2654.05,27501018,5386100000,NIFTY METAL
341,11-02-2013,2665.95,2665.95,2634.2,2647.2,21577448,4508000000,NIFTY METAL
342,12-02-2013,2648.05,2657.65,2620.25,2642.55,23013186,5257100000,NIFTY METAL
343,13-02-2013,2644.2,2659.25,2607.9,2612.65,20006749,4927400000,NIFTY METAL
344,14-02-2013,2610.35,2633.4,2600.4,2612.75,22003532,6058700000,NIFTY METAL
345,15-02-2013,2603.2,2610.95,2581.75,2603.45,16873352,4087900000,NIFTY METAL
346,18-02-2013,2602.3,2617.6,2592.1,2610.55,17968882,4316900000,NIFTY METAL
347,19-02-2013,2608.6,2617.8,2580.4,2614.75,16826749,4295700000,NIFTY METAL
348,20-02-2013,2625.2,2630.25,2594.6,2599.1,34248695,6518900000,NIFTY METAL
349,21-02-2013,2580.45,2581.1,2516.7,2520.7,28262733,6616000000,NIFTY METAL
350,22-02-2013,2515.1,2532.05,2497.3,2508.65,24872281,5975900000,NIFTY METAL
351,25-02-2013,2515.05,2524.45,2465.9,2476.55,39968296,5623800000,NIFTY METAL
352,26-02-2013,2472.3,2472.3,2405.3,2410.55,32808821,5549100000,NIFTY METAL
353,27-02-2013,2426.85,2438.05,2394.4,2431.8,37893463,6378300000,NIFTY METAL
354,28-02-2013,2447.05,2457.2,2338.45,2360.35,50958919,9989500000,NIFTY METAL
355,01-03-2013,2362.35,2404.35,2362.35,2378.75,21612103,4505400000,NIFTY METAL
356,04-03-2013,2373.5,2373.5,2314.85,2320.25,27495537,5009500000,NIFTY METAL
357,05-03-2013,2324.9,2380.8,2324.9,2376.1,24871540,4911300000,NIFTY METAL
358,06-03-2013,2389.35,2429.2,2381.1,2413.5,26465180,5746800000,NIFTY METAL
359,07-03-2013,2408.2,2408.2,2365.7,2389.7,20777217,4474500000,NIFTY METAL
360,08-03-2013,2398.45,2453.55,2398.45,2445.35,30152552,7043500000,NIFTY METAL
361,11-03-2013,2442.95,2449.1,2426.25,2432.05,24260300,4652200000,NIFTY METAL
362,12-03-2013,2438,2447.6,2394.6,2415.5,22566391,4818200000,NIFTY METAL
363,13-03-2013,2403.05,2413.5,2376.75,2381,31404017,4973100000,NIFTY METAL
364,14-03-2013,2378.75,2399.8,2353.7,2396.95,27582481,4533500000,NIFTY METAL
365,15-03-2013,2408.55,2427.6,2371.4,2378.4,37984846,4975800000,NIFTY METAL
366,18-03-2013,2344.5,2344.5,2318.5,2328.2,22328529,4105400000,NIFTY METAL
367,19-03-2013,2330.2,2334.8,2256.45,2268.25,32796323,5454100000,NIFTY METAL
368,20-03-2013,2261.65,2278.4,2227.1,2237.7,28795216,4456400000,NIFTY METAL
369,21-03-2013,2241.95,2274.45,2210.15,2214.7,26902017,4682400000,NIFTY METAL
370,22-03-2013,2210.35,2236.05,2198.6,2218.4,26259016,4517200000,NIFTY METAL
371,25-03-2013,2247.35,2254.2,2188.6,2193.4,29144031,4839600000,NIFTY METAL
372,26-03-2013,2184.35,2202.3,2170,2180.9,23772691,4354900000,NIFTY METAL
373,28-03-2013,2175.35,2242.25,2168.95,2232.1,52866929,11425600000,NIFTY METAL
374,01-04-2013,2242.05,2242.9,2205.4,2219.7,22977833,4150100000,NIFTY METAL
375,02-04-2013,2217.4,2267.75,2215.75,2264.8,32747234,4890400000,NIFTY METAL
376,03-04-2013,2257.2,2278.1,2208.55,2218.45,46318287,5719900000,NIFTY METAL
377,04-04-2013,2207.55,2220.9,2177.95,2183.3,30591464,6079900000,NIFTY METAL
378,05-04-2013,2176.5,2200.8,2172.55,2187.55,30589431,5235500000,NIFTY METAL
379,08-04-2013,2191.5,2200.15,2169.85,2173.8,22190295,3299600000,NIFTY METAL
380,09-04-2013,2188.75,2212.15,2159.1,2162.7,29170025,5037100000,NIFTY METAL
381,10-04-2013,2177.15,2184,2135.95,2170.1,30179692,4764100000,NIFTY METAL
382,11-04-2013,2187.9,2191.6,2143.55,2150.3,25262373,4528600000,NIFTY METAL
383,12-04-2013,2139.5,2168.15,2135.35,2150.95,31466831,4532800000,NIFTY METAL
384,15-04-2013,2140.55,2143.05,2123.8,2129.5,25921866,4285000000,NIFTY METAL
385,16-04-2013,2117.35,2160.3,2114.95,2157.45,32848253,5384100000,NIFTY METAL
386,17-04-2013,2165.2,2195.5,2158.95,2175.7,40053922,6869600000,NIFTY METAL
387,18-04-2013,2181.45,2186.05,2149,2179,40869517,7415000000,NIFTY METAL
388,22-04-2013,2186.95,2236.35,2186.95,2227.6,32411035,6031000000,NIFTY METAL
389,23-04-2013,2236.95,2262.6,2208.2,2224.7,31843549,6527000000,NIFTY METAL
390,25-04-2013,2235.05,2250.4,2233.8,2247.05,48200875,7486800000,NIFTY METAL
391,26-04-2013,2240.15,2263.2,2210.3,2213.85,27302224,5946000000,NIFTY METAL
392,29-04-2013,2220.75,2220.75,2179.2,2186.1,30719613,5233700000,NIFTY METAL
393,30-04-2013,2195.95,2205.75,2169.7,2199.3,28701146,5782700000,NIFTY METAL
394,02-05-2013,2202.95,2212.95,2193.1,2200.4,22019959,4322700000,NIFTY METAL
395,03-05-2013,2202.6,2247.45,2186.55,2231.25,26789242,5641900000,NIFTY METAL
396,06-05-2013,2234.25,2281.5,2234.25,2276.9,32635425,5342200000,NIFTY METAL
397,07-05-2013,2284.35,2288.55,2261.65,2277.35,33892892,6426400000,NIFTY METAL
398,08-05-2013,2289.1,2294.45,2257.5,2266.55,40200298,5252300000,NIFTY METAL
399,09-05-2013,2265.05,2270.35,2234.8,2237.5,32632808,4196700000,NIFTY METAL
400,10-05-2013,2240.4,2246.75,2225.65,2234.1,25933827,4736800000,NIFTY METAL
401,11-05-2013,2231.4,2246.1,2231.4,2243.2,2368215,460400000,NIFTY METAL
402,13-05-2013,2244.35,2245.3,2181,2188.95,32993277,4951100000,NIFTY METAL
403,14-05-2013,2186.3,2204.45,2169.35,2188.2,29069074,4977400000,NIFTY METAL
404,15-05-2013,2191.3,2234.1,2191.3,2230.35,30531475,4752700000,NIFTY METAL
405,16-05-2013,2219.05,2251.95,2219.05,2236.3,29124902,5561000000,NIFTY METAL
406,17-05-2013,2239.05,2248.3,2214.9,2231.45,23031747,4276100000,NIFTY METAL
407,20-05-2013,2240.2,2261.8,2229.65,2232.65,24655394,4289500000,NIFTY METAL
408,21-05-2013,2236.15,2242.7,2216.8,2220.5,28819765,4834900000,NIFTY METAL
409,22-05-2013,2225.2,2239.2,2203.6,2209.75,28384939,4235600000,NIFTY METAL
410,23-05-2013,2194.2,2207.55,2156.95,2168.7,40598033,7825800000,NIFTY METAL
411,24-05-2013,2199.1,2212.75,2161.6,2199.3,43546699,9435000000,NIFTY METAL
412,27-05-2013,2202.8,2247.65,2198.5,2239.2,20672068,4418200000,NIFTY METAL
413,28-05-2013,2257.5,2267.85,2246.85,2255.45,32822702,6024400000,NIFTY METAL
414,29-05-2013,2258.25,2261.25,2223.75,2235.5,20900650,3953500000,NIFTY METAL
415,30-05-2013,2222.45,2234.8,2206.95,2210.2,40211611,6655800000,NIFTY METAL
416,31-05-2013,2207.65,2211.05,2148.15,2155.1,40643719,7271700000,NIFTY METAL
417,03-06-2013,2159.65,2174.35,2144.9,2167.25,26393107,3880300000,NIFTY METAL
418,04-06-2013,2175.05,2187.8,2155.35,2162.05,35746180,4561400000,NIFTY METAL
419,05-06-2013,2157.3,2175.15,2152.9,2171.3,26704211,3732400000,NIFTY METAL
420,06-06-2013,2154.1,2175.2,2141.55,2163.15,23346919,4387700000,NIFTY METAL
421,07-06-2013,2149.55,2173.45,2134.6,2137,19931125,3478300000,NIFTY METAL
422,10-06-2013,2146.3,2154.5,2107.35,2119.6,29643399,3943500000,NIFTY METAL
423,11-06-2013,2105.15,2108.4,2008.5,2025.75,54099397,11067600000,NIFTY METAL
424,12-06-2013,2003.35,2022.1,1981.9,1991.9,34614106,7346300000,NIFTY METAL
425,13-06-2013,1973.05,2004.55,1965.85,1971.2,36842528,6635200000,NIFTY METAL
426,14-06-2013,1986.45,2028.6,1986.45,2023,30512203,5323200000,NIFTY METAL
427,17-06-2013,2031,2033.4,1996,2021.15,22962776,4070800000,NIFTY METAL
428,18-06-2013,2014.5,2055.7,2006.55,2035.55,29880303,5187800000,NIFTY METAL
429,19-06-2013,2033.35,2068.8,2033.35,2060.85,37458201,7713200000,NIFTY METAL
430,20-06-2013,2030.35,2030.35,1963.65,1967,37565996,6895500000,NIFTY METAL
431,21-06-2013,1956.55,1969.1,1907.2,1941.15,49111354,8759600000,NIFTY METAL
432,24-06-2013,1940.35,1953.15,1906.25,1920.25,35032912,6732100000,NIFTY METAL
433,25-06-2013,1927.3,1937.4,1902.35,1912.85,30436578,5498500000,NIFTY METAL
434,26-06-2013,1918.6,1921.95,1880.65,1886.4,26484346,5048900000,NIFTY METAL
435,27-06-2013,1909.3,1915.85,1873,1887.95,36841401,6081100000,NIFTY METAL
436,28-06-2013,1902.65,1975.2,1902.65,1969.2,34534885,6848300000,NIFTY METAL
437,01-07-2013,1968.15,2015.75,1966.75,2008.25,23797832,4754500000,NIFTY METAL
438,02-07-2013,1999.45,2015.7,1982.6,1987.6,25604740,5555000000,NIFTY METAL
439,03-07-2013,1970.15,1970.15,1921.25,1932.35,24833956,5344300000,NIFTY METAL
440,04-07-2013,1943.8,1950.75,1907.5,1929.2,21996200,4049800000,NIFTY METAL
441,05-07-2013,1944.45,1960.3,1925.95,1938.35,19457952,3641200000,NIFTY METAL
442,08-07-2013,1923.15,1923.15,1894.05,1911.25,22205646,4022700000,NIFTY METAL
443,09-07-2013,1921.8,1932.05,1900.95,1917.75,19380208,3440200000,NIFTY METAL
444,10-07-2013,1922.95,1922.95,1894.45,1899.2,20968466,3860200000,NIFTY METAL
445,11-07-2013,1924.05,1969.25,1924.05,1948.25,32102417,5684600000,NIFTY METAL
446,12-07-2013,1952.6,1958.65,1931.25,1948.95,19280346,3562400000,NIFTY METAL
447,15-07-2013,1928.75,1958.4,1920.1,1948.75,21814632,3866900000,NIFTY METAL
448,16-07-2013,1918.5,1933.55,1910.65,1916.65,17081206,3062800000,NIFTY METAL
449,17-07-2013,1914.55,1921,1868.55,1879.35,20764281,3745400000,NIFTY METAL
450,18-07-2013,1880.6,1900.3,1875.8,1896,22123185,3846100000,NIFTY METAL
451,19-07-2013,1896.3,1916.35,1878.75,1891.25,21384592,3802200000,NIFTY METAL
452,22-07-2013,1889.5,1901.5,1881.4,1885.3,16723321,3030200000,NIFTY METAL
453,23-07-2013,1902.2,1905.85,1883.45,1894.55,18639262,3294700000,NIFTY METAL
454,24-07-2013,1885.8,1897.1,1840.65,1859.05,17032399,3105300000,NIFTY METAL
455,25-07-2013,1851.6,1855.9,1823.8,1827.7,25832621,4565000000,NIFTY METAL
456,26-07-2013,1831.2,1840.1,1754.95,1768.5,27235264,4369800000,NIFTY METAL
457,29-07-2013,1766.75,1771.1,1733.45,1736.75,26981044,4159800000,NIFTY METAL
458,30-07-2013,1731.5,1737.95,1690.35,1704.7,32243270,4525500000,NIFTY METAL
459,31-07-2013,1699.85,1742.85,1665.4,1736.3,33924748,5188300000,NIFTY METAL
460,01-08-2013,1742.1,1768.85,1694.25,1700.95,23488353,3736000000,NIFTY METAL
461,02-08-2013,1704.3,1711.9,1621.4,1639.05,29353106,4485100000,NIFTY METAL
462,05-08-2013,1633.4,1682.05,1623.05,1677.45,26607668,4640900000,NIFTY METAL
463,06-08-2013,1666.75,1666.75,1610.45,1628.2,27227626,4567400000,NIFTY METAL
464,07-08-2013,1618.6,1698.2,1598.7,1679.7,33588797,4751000000,NIFTY METAL
465,08-08-2013,1678.95,1732.7,1676,1725.6,30646802,4968900000,NIFTY METAL
466,12-08-2013,1749.25,1815.85,1737.2,1802.9,38320559,6594100000,NIFTY METAL
467,13-08-2013,1792.15,1809.5,1777.65,1800.75,50226752,6965400000,NIFTY METAL
468,14-08-2013,1847.35,1855.35,1828.15,1849.4,61377945,9708800000,NIFTY METAL
469,16-08-2013,1833.3,1838.65,1735.3,1748.2,37483112,5884300000,NIFTY METAL
470,19-08-2013,1730.8,1784.8,1690.75,1777.6,43507685,6975100000,NIFTY METAL
471,20-08-2013,1755.75,1846.4,1739.95,1840.7,59994497,9311100000,NIFTY METAL
472,21-08-2013,1860.35,1869.35,1775.05,1786.85,43891681,7603700000,NIFTY METAL
473,22-08-2013,1787.2,1929.05,1777.7,1921.6,69143914,11593100000,NIFTY METAL
474,23-08-2013,1935.2,1960.25,1908.2,1944.6,54175524,9781900000,NIFTY METAL
475,26-08-2013,1954.8,1991.45,1943.3,1959.25,59321392,10558200000,NIFTY METAL
476,27-08-2013,1936.05,1954.1,1883.3,1891.45,47735389,8396200000,NIFTY METAL
477,28-08-2013,1869.9,1936.9,1841.65,1921.15,49816467,8358600000,NIFTY METAL
478,29-08-2013,1939.65,1981.6,1912.6,1973.25,86059040,14750300000,NIFTY METAL
479,30-08-2013,1974.4,1988.5,1908.45,1932.55,65561402,12321000000,NIFTY METAL
480,02-09-2013,1936.2,1998.05,1936.2,1993.4,38383737,6992800000,NIFTY METAL
481,03-09-2013,2005.6,2017.7,1932.8,1939.75,56810529,10319600000,NIFTY METAL
482,04-09-2013,1947.25,1995.15,1928.4,1990.9,37107556,6339400000,NIFTY METAL
483,05-09-2013,2024.9,2032.7,1995.2,2015.4,41583766,7565500000,NIFTY METAL
484,06-09-2013,2011.15,2035.4,1982.25,2019.15,56493075,10296500000,NIFTY METAL
485,10-09-2013,2046.5,2087.05,2028.05,2078.75,51596968,9248900000,NIFTY METAL
486,11-09-2013,2078.85,2153.75,2071.15,2144.3,59295881,11128500000,NIFTY METAL
487,12-09-2013,2154.6,2154.6,2080.85,2088.25,40322145,7495100000,NIFTY METAL
488,13-09-2013,2084.95,2117.7,2081.6,2101.7,32824380,6434900000,NIFTY METAL
489,16-09-2013,2127,2140.4,2048.15,2076.4,35491125,6880500000,NIFTY METAL
490,17-09-2013,2074.85,2101.15,2068.75,2094.05,38983535,7838200000,NIFTY METAL
491,18-09-2013,2099.75,2111.4,2074.55,2094.05,28599079,5240200000,NIFTY METAL
492,19-09-2013,2137.4,2191.6,2129.75,2172.1,50279731,10315200000,NIFTY METAL
493,20-09-2013,2164.75,2164.75,2103.15,2142.25,51771278,10211700000,NIFTY METAL
494,23-09-2013,2127.35,2158.7,2121.75,2146.1,38192271,7379000000,NIFTY METAL
495,24-09-2013,2131.3,2145,2117.45,2121.9,35847619,6862000000,NIFTY METAL
496,25-09-2013,2124.5,2149.35,2100.2,2145.7,37220951,7332000000,NIFTY METAL
497,26-09-2013,2142.65,2181.95,2139.2,2156.4,54640013,10812200000,NIFTY METAL
498,27-09-2013,2156.4,2169.85,2113.7,2122.35,30150879,6099100000,NIFTY METAL
499,30-09-2013,2104.5,2108.45,2056.35,2067.8,36952265,7573400000,NIFTY METAL
500,01-10-2013,2071.3,2072.35,2035.65,2064.3,35180253,6882400000,NIFTY METAL
501,03-10-2013,2075.95,2152.55,2075.95,2145.6,47890438,8594200000,NIFTY METAL
502,04-10-2013,2130.6,2183.65,2124.8,2160.55,43592187,7802500000,NIFTY METAL
503,07-10-2013,2154.4,2183.8,2136.55,2181.6,45994855,8912500000,NIFTY METAL
504,08-10-2013,2191.9,2194.95,2160.4,2164.75,35378777,6788700000,NIFTY METAL
505,09-10-2013,2150.15,2188.05,2148.3,2183.2,33897237,6457200000,NIFTY METAL
506,10-10-2013,2179.95,2216.05,2179.95,2195.95,34321138,6384900000,NIFTY METAL
507,11-10-2013,2218.6,2218.8,2159.5,2164.45,35949058,6408800000,NIFTY METAL
508,14-10-2013,2164.35,2169.4,2144.9,2148.3,29933584,5099300000,NIFTY METAL
509,15-10-2013,2146.65,2171,2120.9,2163.95,50933527,8707500000,NIFTY METAL
510,17-10-2013,2157.25,2192.1,2156.65,2164.4,31453457,5898100000,NIFTY METAL
511,18-10-2013,2166.85,2248.4,2166.85,2236.65,56721235,11647900000,NIFTY METAL
512,21-10-2013,2240.5,2281.1,2240.5,2277.9,48572765,9526900000,NIFTY METAL
513,22-10-2013,2277.25,2300.4,2272.55,2283.35,36624871,6951900000,NIFTY METAL
514,23-10-2013,2286.2,2309.25,2251,2274.7,44388817,8239800000,NIFTY METAL
515,24-10-2013,2269.55,2304.45,2254.4,2259.9,38315408,7492200000,NIFTY METAL
516,25-10-2013,2250.75,2254.1,2218.6,2230.35,42846631,8423000000,NIFTY METAL
517,28-10-2013,2238.8,2244.25,2193.35,2195.5,32879066,6708800000,NIFTY METAL
518,29-10-2013,2190.2,2253,2185.5,2244.95,31375182,7230600000,NIFTY METAL
519,30-10-2013,2250.1,2255.65,2230.85,2245.2,24334548,5079000000,NIFTY METAL
520,31-10-2013,2239.25,2293.2,2239.25,2284.15,42772803,9042400000,NIFTY METAL
521,01-11-2013,2282.2,2319.05,2282.2,2311.6,33798936,7228300000,NIFTY METAL
522,03-11-2013,2327.55,2332.25,2318.2,2322.2,4993559,1018700000,NIFTY METAL
523,05-11-2013,2312.05,2344.5,2294.65,2325.25,29008272,5811500000,NIFTY METAL
524,06-11-2013,2320.4,2333.6,2293.8,2295.9,31015272,5711600000,NIFTY METAL
525,07-11-2013,2295.55,2345.1,2292.85,2313.15,41545670,8236400000,NIFTY METAL
526,08-11-2013,2307.55,2330.2,2304.9,2320.05,31296901,6714600000,NIFTY METAL
527,11-11-2013,2319.65,2321.35,2286.75,2294.2,45017590,7794200000,NIFTY METAL
528,12-11-2013,2293.2,2297.4,2246.75,2253.55,39585919,7142700000,NIFTY METAL
529,13-11-2013,2244.45,2273.5,2237,2257.5,33734220,6673400000,NIFTY METAL
530,14-11-2013,2274.05,2306.35,2268.9,2288.75,44509428,11290600000,NIFTY METAL
531,18-11-2013,2302.5,2312.55,2290.4,2309.95,36320453,7793500000,NIFTY METAL
532,19-11-2013,2311.9,2339.55,2294.45,2314.55,51500755,10664200000,NIFTY METAL
533,20-11-2013,2314.4,2345.6,2306.75,2316.8,37148655,9052300000,NIFTY METAL
534,21-11-2013,2311.95,2315.2,2270.9,2278.25,34515474,7425100000,NIFTY METAL
535,22-11-2013,2292.5,2306,2255.25,2272.45,35267975,7346100000,NIFTY METAL
536,25-11-2013,2280.45,2305.9,2275.35,2295.05,26484712,5705900000,NIFTY METAL
537,26-11-2013,2287.35,2310.4,2270.1,2273.7,30643952,6555300000,NIFTY METAL
538,27-11-2013,2270.7,2286.35,2260.45,2282.5,23928679,5213300000,NIFTY METAL
539,28-11-2013,2291.8,2316.5,2291.8,2306.1,34567885,7216000000,NIFTY METAL
540,29-11-2013,2315.3,2348.9,2315.3,2346,25295919,5200700000,NIFTY METAL
541,02-12-2013,2345.85,2383.15,2345.85,2374.1,32302905,7363900000,NIFTY METAL
542,03-12-2013,2367.15,2398.25,2367.15,2380.2,41034423,8988800000,NIFTY METAL
543,04-12-2013,2379.25,2410.5,2379,2386.6,39581139,8296700000,NIFTY METAL
544,05-12-2013,2419.5,2424,2404.4,2412.75,36476373,8174700000,NIFTY METAL
545,06-12-2013,2408.95,2436.45,2408.95,2427.75,28691943,6469300000,NIFTY METAL
546,09-12-2013,2476.95,2478.1,2429.95,2445.5,42182753,9324600000,NIFTY METAL
547,10-12-2013,2450.45,2465.8,2420.25,2460.45,39786942,8362100000,NIFTY METAL
548,11-12-2013,2451.05,2465.05,2429.85,2446.15,38970587,8485600000,NIFTY METAL
549,12-12-2013,2429.05,2436,2407.85,2412.85,28052020,6177700000,NIFTY METAL
550,13-12-2013,2404.2,2412.45,2387.45,2398.8,38728840,9059500000,NIFTY METAL
551,16-12-2013,2399.55,2414.9,2376.1,2401.05,36030461,7996400000,NIFTY METAL
552,17-12-2013,2412.3,2422.9,2398.7,2402.65,29051898,6643800000,NIFTY METAL
553,18-12-2013,2399.65,2432.55,2394.95,2417.7,29182079,6604200000,NIFTY METAL
554,19-12-2013,2428.95,2450.15,2414.45,2421.95,36139710,7573100000,NIFTY METAL
555,20-12-2013,2417.25,2438.4,2416.2,2435.15,27183770,6016300000,NIFTY METAL
556,23-12-2013,2437.35,2484.55,2436.5,2473.35,28675652,5972700000,NIFTY METAL
557,24-12-2013,2466.35,2471.2,2442.2,2449.65,20249164,4500400000,NIFTY METAL
558,26-12-2013,2442.25,2472.9,2442.25,2461.05,33065372,6908400000,NIFTY METAL
559,27-12-2013,2468.05,2483.55,2464.85,2475.6,18371663,4042400000,NIFTY METAL
560,30-12-2013,2496.65,2501.5,2477.45,2491.7,23536641,5343600000,NIFTY METAL
561,31-12-2013,2503.25,2506.7,2484.3,2486.6,14092926,3177400000,NIFTY METAL
562,01-01-2014,2497.65,2501.35,2491.3,2493.8,15595131,2589000000,NIFTY METAL
563,02-01-2014,2491.55,2531.95,2444.4,2453.3,33674323,7584000000,NIFTY METAL
564,03-01-2014,2441.55,2451.65,2402.8,2424,23343050,5062300000,NIFTY METAL
565,06-01-2014,2421.85,2436.45,2408.9,2428.8,28039168,6277400000,NIFTY METAL
566,07-01-2014,2431.15,2446.95,2381.55,2386.15,26514048,5716700000,NIFTY METAL
567,08-01-2014,2400.3,2417.95,2383.7,2397.9,36665317,7602000000,NIFTY METAL
568,09-01-2014,2404.9,2434.45,2395.3,2422.5,36836298,7391000000,NIFTY METAL
569,10-01-2014,2423.15,2423.4,2384.45,2389.6,33901346,6033300000,NIFTY METAL
570,13-01-2014,2389,2408,2375.45,2388.55,21827928,4587000000,NIFTY METAL
571,14-01-2014,2387.8,2402.85,2346.25,2351.05,23438526,5615900000,NIFTY METAL
572,15-01-2014,2377.3,2393.5,2370.35,2378.1,40671887,10034900000,NIFTY METAL
573,16-01-2014,2387.95,2427.5,2385.65,2421.8,36831567,9221200000,NIFTY METAL
574,17-01-2014,2426.4,2443,2394.8,2404.75,30147171,6653000000,NIFTY METAL
575,20-01-2014,2405.15,2420.35,2380.25,2409.25,21514735,4994800000,NIFTY METAL
576,21-01-2014,2423.95,2442.55,2404.75,2424.9,27341578,6157300000,NIFTY METAL
577,22-01-2014,2422.65,2451.5,2421.75,2447.9,22450738,5038900000,NIFTY METAL
578,23-01-2014,2442.05,2450.05,2429.4,2436.85,19517037,4388000000,NIFTY METAL
579,24-01-2014,2415.2,2428.95,2389.4,2393.6,24785010,5223400000,NIFTY METAL
580,27-01-2014,2362.5,2362.5,2297.3,2301.1,34907363,6973400000,NIFTY METAL
